linkTarget,impressions,hits,CTR
stag_beetle,89,8,0.0898876404494382
stage_(theatre),1879,79,0.04204364023416711
stained_glass,532,27,0.05075187969924812
stanisław_koniecpolski,20,0,0.0
"stanley,_falkland_islands",1085,5,0.004608294930875576
stanley_baldwin,454,9,0.019823788546255508
star,10455,376,0.0359636537541846
star_anise,330,7,0.021212121212121213
star_trek,2518,146,0.05798252581413821
star_trek__deep_space_nine,466,25,0.0536480686695279
star_trek__the_original_series,226,17,0.0752212389380531
star_wars,1953,166,0.08499743983614952
star_wars_episode_iv__a_new_hope,1023,154,0.15053763440860216
stargate_sg-1,643,21,0.03265940902021773
starling,22,0,0.0
starship_troopers,12,1,0.08333333333333333
statistics,10039,96,0.009562705448749875
statue_of_zeus_at_olympia,646,18,0.02786377708978328
steam_engine,3961,171,0.04317091643524362
steel,33329,277,0.00831108044045726
stefan_edberg,795,8,0.010062893081761006
stegosaurus,968,29,0.029958677685950414
stem_cell,587,44,0.07495741056218058
stephen_harper,1788,19,0.010626398210290829
stephen_hawking,5267,100,0.01898614011771407
stephen_jay_gould,1970,23,0.011675126903553299
stephen_of_england,453,29,0.0640176600441501
still_game,54,5,0.09259259259259259
stingray,407,5,0.012285012285012284
stock,1498,51,0.03404539385847797
stock_car_(rail),21,1,0.047619047619047616
stockholm,8302,32,0.003854492893278728
stoicism,903,4,0.004429678848283499
stone_age,3488,34,0.00974770642201835
stonehenge,7042,71,0.010082362965066743
stornoway,53,0,0.0
strait_of_malacca,1838,12,0.006528835690968444
stratford-upon-avon,702,25,0.03561253561253561
string_theory,3411,43,0.012606273819994136
stroke,4163,52,0.012490992073024261
strontium,2546,17,0.006677140612725845
stuttering,33,2,0.06060606060606061
stuttgart,3539,13,0.003673354054817745
styracosaurus,44,2,0.045454545454545456
sub-saharan_africa,10763,229,0.02127659574468085
sucre,1193,9,0.0075440067057837385
sudan,32503,163,0.005014921699535427
sudoku,195,6,0.03076923076923077
suez_canal,23378,83,0.0035503464795962015
suffrage,2719,34,0.01250459727841118
sugar,11021,215,0.019508211596043917
sugar_beet,2410,51,0.02116182572614108
sugarcane,2813,75,0.026661926768574477
suleiman_the_magnificent,673,10,0.014858841010401188
sulfur,11011,137,0.01244210335119426
sulfuric_acid,4329,86,0.019866019866019866
sultan,2753,14,0.005085361423901199
sumac,1732,30,0.017321016166281754
sumatra,3373,29,0.008597687518529499
sumer,7623,42,0.005509641873278237
summer,4506,71,0.01575676875277408
sumo,1420,43,0.03028169014084507
sun,29383,1160,0.03947861008065889
sun_tzu,904,4,0.004424778761061947
sun_yat-sen,1598,9,0.005632040050062578
sundew,1873,14,0.007474639615589963
sunflower,3384,68,0.02009456264775414
sunlight,9461,164,0.01733431983934045
sunset_boulevard_(1950_film),68,2,0.029411764705882353
super_14,268,9,0.033582089552238806
super_bowl_xl,171,10,0.05847953216374269
super_chief,238,9,0.037815126050420166
super_mario_64,541,31,0.05730129390018484
super_mario_bros.,681,129,0.1894273127753304
superconductivity,2206,35,0.01586582048957389
superman,1859,220,0.11834319526627218
supermarine_spitfire,3007,15,0.004988360492184902
supply_and_demand,4359,43,0.009864647855012617
supply_chain_management,94,1,0.010638297872340425
supreme_court_of_the_united_states,16811,62,0.003688061388376658
suriname,20489,21,0.0010249402118209772
surtsey,403,8,0.019851116625310174
sutton_hoo,4466,8,0.0017913121361397223
svalbard,7050,22,0.003120567375886525
svartálfar,391,5,0.01278772378516624
swallow,9,0,0.0
swan,2837,21,0.007402185407120197
swastika,1501,79,0.05263157894736842
swaziland,12895,31,0.002404032570763862
sweden,51463,387,0.007519965800672328
swift,1741,19,0.010913268236645606
swiss_federal_council,296,7,0.02364864864864865
switzerland,34694,339,0.009771141984204762
sydney,6267,90,0.014360938247965534
sydney_newman,145,9,0.06206896551724138
symmetry,1377,46,0.03340595497458242
synthesizer,897,52,0.057971014492753624
syria,26011,92,0.0035369651301372495
são_paulo,3900,12,0.003076923076923077
são_tomé,3671,5,0.001362026695723236
são_tomé_and_príncipe,19049,6,0.0003149771641555987
søren_kierkegaard,1939,9,0.0046415678184631255
t-34,82,6,0.07317073170731707
t._s._eliot,5960,25,0.0041946308724832215
taipei,3492,15,0.00429553264604811
taiwan,19370,71,0.0036654620547237997
taj_mahal,2509,27,0.010761259465922678
tajikistan,6447,12,0.0018613308515588647
talc,391,8,0.020460358056265986
tamarind,257,0,0.0
tamil_language,9590,28,0.00291970802919708
tamil_people,896,16,0.017857142857142856
tank,4893,74,0.015123646024933579
tansy,45,0,0.0
tantalum,2182,11,0.005041246562786435
tanzania,28466,143,0.0050235368509801166
tao_te_ching,994,10,0.01006036217303823
taoism,8658,39,0.0045045045045045045
tarragon,354,2,0.005649717514124294
tashkent,1826,7,0.0038335158817086527
tasmanian_devil,122,7,0.05737704918032787
tawny_owl,130,9,0.06923076923076923
tay-sachs_disease,2447,1,0.0004086636697997548
tay_rail_bridge,203,7,0.034482758620689655
tea,7839,81,0.010332950631458095
technetium,3149,9,0.0028580501746586218
technology,20164,1013,0.05023804800634794
tehran,4564,15,0.003286590709903593
tel_aviv,1265,13,0.010276679841897233
telecommunication,3655,219,0.059917920656634746
telephone,9312,1238,0.132946735395189
telephone_exchange,899,20,0.02224694104560623
telescope,9434,241,0.025545897816408734
television,35605,999,0.028057857042550205
tellurium,6551,41,0.0062585864753472754
temperate,19643,181,0.009214478440156798
temple_of_artemis,605,7,0.011570247933884297
tennis,31633,242,0.007650238674801631
tennis_masters_cup,174,10,0.05747126436781609
"tenzin_gyatso,_14th_dalai_lama",836,0,0.0
tenzing_norgay,233,12,0.05150214592274678
terbium,1818,8,0.0044004400440044
tern,360,13,0.03611111111111111
terrorism,19278,141,0.007314036725801431
tex,199,14,0.07035175879396985
textile,7332,59,0.008046917621385706
tgv,930,9,0.00967741935483871
thailand,31292,111,0.0035472325194938004
thalassemia,206,1,0.0048543689320388345
thallium,2061,18,0.008733624454148471
the_absent-minded_beggar,11,0,0.0
the_adventures_of_tintin,1273,26,0.0204241948153967
the_anarchy,585,7,0.011965811965811967
the_ashes,397,21,0.05289672544080604
the_bahamas,21022,99,0.004709352107316145
the_beano,119,4,0.03361344537815126
the_beatles,11793,363,0.0307809717629102
the_beatles_discography,357,12,0.03361344537815126
the_blitz,4401,28,0.006362190411270166
the_broads,82,0,0.0
the_brothers_karamazov,216,8,0.037037037037037035
the_canadian,154,9,0.05844155844155844
the_cantos,30,4,0.13333333333333333
the_cat_in_the_hat,981,21,0.021406727828746176
"the_championships,_wimbledon",7145,55,0.007697690692792162
the_count_of_monte_cristo,72,1,0.013888888888888888
the_country_wife,9,1,0.1111111111111111
the_curious_incident_of_the_dog_in_the_night-time,48,0,0.0
the_dandy,121,5,0.04132231404958678
the_fairy-queen,12,0,0.0
the_famous_five_(characters),0,0,
the_fens,4610,12,0.0026030368763557484
the_gambia,23432,16,0.0006828269033799932
the_godfather,527,23,0.04364326375711575
the_great_exhibition,142,2,0.014084507042253521
the_hague,4868,29,0.005957271980279375
the_hitchhiker's_guide_to_the_galaxy,395,15,0.0379746835443038
the_hobbit,395,22,0.05569620253164557
the_holocaust,11875,379,0.03191578947368421
the_illuminatus!_trilogy,23,1,0.043478260869565216
the_importance_of_being_earnest,1,0,0.0
the_iron_bridge,63,0,0.0
the_last_supper_(leonardo),267,21,0.07865168539325842
the_legend_of_zelda_series,327,28,0.0856269113149847
"the_lion,_the_witch_and_the_wardrobe",148,2,0.013513513513513514
the_lion_king,501,277,0.5528942115768463
the_lorax,84,9,0.10714285714285714
the_lord_of_the_rings,1685,77,0.0456973293768546
the_lord_of_the_rings_film_trilogy,1009,77,0.07631318136769079
the_magic_flute,192,20,0.10416666666666667
the_marriage_of_figaro,634,16,0.025236593059936908
the_merchant_of_venice,26,1,0.038461538461538464
the_mismeasure_of_man,189,3,0.015873015873015872
the_old_man_and_the_sea,1029,21,0.02040816326530612
the_origin_of_species,3270,85,0.02599388379204893
the_picture_of_dorian_gray,55,1,0.01818181818181818
the_pilgrim's_progress,46,1,0.021739130434782608
the_quatermass_experiment,18,0,0.0
the_relapse,43,0,0.0
the_rime_of_the_ancient_mariner,222,10,0.04504504504504504
the_rite_of_spring,221,7,0.03167420814479638
the_rolling_stones,11490,78,0.006788511749347258
the_seagull,51,0,0.0
the_shawshank_redemption,429,25,0.05827505827505827
the_simpsons,2744,162,0.05903790087463557
the_smiths,688,5,0.007267441860465116
the_supremes,97,10,0.10309278350515463
the_temptations,100,10,0.1
the_wall_street_journal,4072,59,0.014489194499017682
the_waste_land,265,11,0.04150943396226415
the_west_wing_(tv_series),453,1,0.002207505518763797
the_x-files,149,9,0.06040268456375839
theatre,4451,147,0.03302628622781397
theatre_in_the_round,73,19,0.2602739726027397
"theatre_royal,_drury_lane",222,1,0.0045045045045045045
theodore_roosevelt,3658,92,0.025150355385456534
thermodynamic_temperature,78,11,0.14102564102564102
thermodynamics,5151,112,0.0217433508056688
theropoda,2969,72,0.0242505894240485
thiamine,1644,25,0.015206812652068127
third_servile_war,48,0,0.0
thomas_aquinas,8413,26,0.0030904552478307383
thomas_becket,629,19,0.030206677265500796
thomas_cranmer,889,9,0.010123734533183352
thomas_edison,1302,69,0.052995391705069124
thomas_gainsborough,641,3,0.0046801872074883
thomas_hobbes,6768,21,0.0031028368794326243
thomas_jefferson,19931,111,0.005569213787567106
thomas_malthus,1156,5,0.004325259515570935
thomas_more,2220,9,0.004054054054054054
thomas_pynchon,202,0,0.0
thomas_samuel_kuhn,1906,5,0.0026232948583420775
thor,5049,78,0.015448603683897801
thorax,899,26,0.028921023359288096
thorium,4882,39,0.007988529291274069
thrasybulus,35,4,0.11428571428571428
three_gorges_dam,1547,14,0.00904977375565611
three_laws_of_robotics,41,3,0.07317073170731707
thrush_(bird),141,3,0.02127659574468085
thucydides,3093,22,0.007112835434852894
thulium,1806,12,0.006644518272425249
thunderstorm,2032,61,0.030019685039370077
tiananmen_square_protests_of_1989,2237,23,0.010281627179257935
tibet,8955,97,0.010831937465103294
tide,10471,132,0.012606245821793524
tiger,2216,94,0.042418772563176894
tiger_shark,673,40,0.05943536404160475
tiger_woods,152,11,0.07236842105263158
tigris,4382,30,0.006846188954815153
tijuana,2458,36,0.014646053702196907
tiktaalik,616,0,0.0
tim_berners-lee,6837,46,0.006728097118619277
tim_henman,176,11,0.0625
timbuktu,3911,8,0.002045512656609563
time,10557,268,0.02538599981055224
time_zone,64484,191,0.0029619750635816637
timken_1111,4,0,0.0
timur,1553,6,0.0038634900193174502
tin,6385,52,0.008144087705559907
tin(ii)_chloride,51,4,0.0784313725490196
tin_whistle,358,21,0.05865921787709497
titanium,4653,59,0.012679991403395659
to_kill_a_mockingbird,21,0,0.0
tobacco,8858,172,0.019417475728155338
tobacco_smoking,4973,102,0.020510758093706012
tofu,550,55,0.1
togo,22617,16,0.0007074324623071142
tokelau,2050,9,0.004390243902439025
tokyo,14197,118,0.008311615129957033
toluene,227,1,0.004405286343612335
tom_and_jerry_(mgm),126,1,0.007936507936507936
tonga,2856,18,0.0063025210084033615
tony_blair,10249,95,0.009269196994828763
tooth_development,291,10,0.03436426116838488
tooth_enamel,260,9,0.03461538461538462
top_of_the_pops,131,11,0.08396946564885496
topology,3572,31,0.008678611422172453
tornado,8683,69,0.007946562248070943
toronto,6804,62,0.009112286890064668
tottenham_hotspur_f.c.,1681,8,0.004759071980963712
tour_de_france,1306,52,0.039816232771822356
tourette_syndrome,187,2,0.0106951871657754
tourism,26874,186,0.006921187765126144
tower_bridge,1758,34,0.019340159271899887
tower_of_london,7090,78,0.011001410437235543
toy,4035,135,0.03345724907063197
toy_story,276,64,0.2318840579710145
trade_union,7188,58,0.008069003895381191
trafalgar_square,6956,22,0.0031627372052903968
train,2359,113,0.047901653242899536
trans-siberian_railway,124,10,0.08064516129032258
transit_of_venus,362,13,0.03591160220994475
transport,10454,151,0.014444231872967285
trapdoor_spider,79,9,0.11392405063291139
treasure_island,194,1,0.005154639175257732
treaty_of_versailles,22351,84,0.003758221108675227
tree,6705,498,0.07427293064876958
tree_frog,192,13,0.06770833333333333
tree_sparrow,101,4,0.039603960396039604
treecreeper,2,0,0.0
trench_warfare,2682,42,0.015659955257270694
triassic,8508,86,0.010108133521391631
triathlon,616,5,0.008116883116883116
tribe,7441,91,0.012229539040451553
triceratops,1180,31,0.026271186440677965
trichinosis,413,11,0.026634382566585957
trigonometric_function,246,28,0.11382113821138211
trigonometry,3256,76,0.02334152334152334
trimurti,59,6,0.1016949152542373
trinidad_and_tobago,20747,32,0.0015423916710849762
trinity,2738,39,0.014243973703433162
"trinity_college,_cambridge",1808,36,0.01991150442477876
trinity_test,213,9,0.04225352112676056
tripitaka,373,6,0.0160857908847185
tripoli,4060,38,0.00935960591133005
triumph_of_the_will,449,2,0.004454342984409799
trojan_war,4142,336,0.08112023177209078
troodon,172,0,0.0
troop_sleeper,14,0,0.0
tropical_cyclone,16040,432,0.026932668329177057
tropical_storm_allison,183,1,0.00546448087431694
tropical_storm_ana_(2003),68,7,0.10294117647058823
tropical_storm_bilis_(2006),3,0,0.0
tropical_storm_bonnie_(2004),67,3,0.04477611940298507
tropical_storm_delta_(2005),131,6,0.04580152671755725
tropical_storm_franklin_(2005),131,7,0.05343511450381679
tropical_storm_harvey_(2005),131,6,0.04580152671755725
tropical_storm_henri_(2003),29,0,0.0
tropical_storm_larry_(2003),29,0,0.0
tropical_storm_lee_(2005),131,6,0.04580152671755725
tropical_storm_leslie_(2000),49,1,0.02040816326530612
tropical_storm_matthew_(2004),65,0,0.0
tropical_storm_odette_(2003),29,4,0.13793103448275862
tropical_storm_zeta_(2005),131,5,0.03816793893129771
tropics,6393,220,0.03441263882371343
trout,1569,56,0.035691523263224986
trumpet,4882,56,0.011470708725931995
tsar_bomba,982,17,0.017311608961303463
tsunami,9899,131,0.013233659965653096
tuatara,770,15,0.01948051948051948
tuberculosis,4947,106,0.02142712755205175
tufted_duck,6,0,0.0
tuna,3425,126,0.03678832116788321
tungsten,5133,35,0.006818624586012079
tunis,4810,16,0.0033264033264033266
tunisia,20860,74,0.003547459252157239
tupac_shakur,330,32,0.09696969696969697
turin,2792,21,0.007521489971346705
turkey,37230,269,0.0072253558957829705
turkey_(bird),14514,88,0.006063111478572413
turkish_republic_of_northern_cyprus,7537,12,0.00159214541594799
turkmenistan,7857,29,0.003690976199567265
turks_and_caicos_islands,18047,15,0.0008311630741951571
turmeric,292,24,0.0821917808219178
turquoise,1411,8,0.005669737774627924
turtle,4888,100,0.020458265139116204
tutsi,3857,7,0.0018148820326678765
tuvalu,2471,8,0.003237555645487657
tycho_brahe,1322,20,0.015128593040847202
typewriter,196,31,0.15816326530612246
typhoon_saomai_(2006),0,0,
tyrannosaurus,1808,66,0.03650442477876106
u.s._navy_marine_mammal_program,259,1,0.003861003861003861
u.s._open_(tennis),1288,59,0.04580745341614907
u.s._route_66,14,1,0.07142857142857142
u.s._state,20146,491,0.02437208378834508
u2,2371,61,0.025727541121889498
ubuntu_(linux_distribution),123,7,0.056910569105691054
uganda,14425,75,0.005199306759098787
ukraine,27518,106,0.003852024129660586
ukulele,379,1,0.002638522427440633
ulawun,493,5,0.010141987829614604
ultimatum_game,117,22,0.18803418803418803
ultraviolet,16225,156,0.009614791987673343
uluru,4,0,0.0
ulysses_s._grant,2960,28,0.00945945945945946
union_flag,2315,8,0.0034557235421166306
union_station_(san_diego),142,6,0.04225352112676056
united_arab_emirates,8388,165,0.01967095851216023
united_kingdom,123566,5303,0.042916336208989526
united_malays_national_organisation,36,5,0.1388888888888889
united_nations,84594,1397,0.016514173582050738
united_states,154518,12376,0.0800942285041225
united_states_bill_of_rights,14543,63,0.004331981021797428
united_states_congress,20564,99,0.004814238475004863
united_states_constitution,18165,304,0.016735480319295348
united_states_declaration_of_independence,15071,188,0.012474288368389623
united_states_dollar,34413,229,0.006654461976578619
united_states_house_of_representatives,17926,90,0.005020640410576815
united_states_numbered_highways,5,0,0.0
united_states_senate,21447,102,0.004755909917470975
united_states_virgin_islands,16058,29,0.0018059534188566446
universe,18355,426,0.023208934895123944
university,18324,225,0.012278978388998035
university_of_bristol,369,24,0.06504065040650407
university_of_cambridge,11148,284,0.025475421600287047
university_of_chicago,1954,95,0.04861821903787104
university_of_texas_at_austin,546,9,0.016483516483516484
unix,3607,102,0.028278347657332965
ununbium,1909,14,0.007333682556312206
ununhexium,2183,24,0.010994044892349977
ununoctium,2695,28,0.01038961038961039
ununpentium,1826,12,0.0065717415115005475
ununquadium,1900,9,0.004736842105263158
ununtrium,1820,13,0.007142857142857143
upsilon_andromedae,205,25,0.12195121951219512
upsilon_andromedae_b,47,5,0.10638297872340426
upsilon_andromedae_c,41,7,0.17073170731707318
upsilon_andromedae_d,34,6,0.17647058823529413
uranium,10891,234,0.021485630336975484
uranus,3620,47,0.012983425414364641
urial,192,6,0.03125
uruguay,8234,44,0.005343696866650474
uss_wisconsin_(bb-64),0,0,
utilitarianism,3036,26,0.008563899868247694
utrecht_(city),1078,9,0.008348794063079777
uzbekistan,5940,31,0.005218855218855219
valparaíso,1746,1,0.000572737686139748
vampire,530,45,0.08490566037735849
vampire_bat,193,21,0.10880829015544041
van_halen,211,10,0.04739336492890995
vanadium,3731,17,0.004556419190565532
vancouver,3021,50,0.0165508109897385
vanilla,1693,60,0.03544004725339634
vanuatu,4451,21,0.00471804088968771
varanasi,391,11,0.028132992327365727
vasco_da_gama,2521,19,0.00753669178897263
vatican_city,18183,140,0.0076994995325303855
vegetable,7890,433,0.05487959442332066
vegetation,1975,66,0.033417721518987344
velociraptor,958,76,0.07933194154488518
venezuela,24389,101,0.00414121120177129
venn_diagram,35,2,0.05714285714285714
venus,7351,156,0.021221602503060807
venus_and_adonis_(opera),198,5,0.025252525252525252
vertebrate,15589,548,0.0351529924947078
vestigial_structure,903,1,0.0011074197120708748
vicia_faba,246,22,0.08943089430894309
victor_hugo,1050,11,0.010476190476190476
"victoria,_seychelles",3794,5,0.0013178703215603585
victoria_cross,586,10,0.017064846416382253
victoria_of_the_united_kingdom,9790,121,0.012359550561797753
video,2644,133,0.05030257186081694
vienna,16583,89,0.005366942049086414
vietnam,33306,199,0.005974899417522369
vietnam_war,20840,157,0.00753358925143954
viking,14825,1227,0.08276559865092749
vinaya,318,7,0.0220125786163522
vincent_van_gogh,2455,51,0.020773930753564155
virgil,5400,29,0.00537037037037037
virginian_railway,54,5,0.09259259259259259
virtuti_militari,128,0,0.0
virus,8335,238,0.028554289142171566
visual_arts,2678,86,0.03211351755041075
vitamin,4350,224,0.05149425287356322
vitamin_c,3634,193,0.053109521188772706
vitamin_d,3773,145,0.03843095679830374
vitus_bering,297,0,0.0
vivien_leigh,245,23,0.09387755102040816
vladimir_lenin,5406,58,0.01072881982981872
vodafone,199,3,0.01507537688442211
volcanic_pipe,173,14,0.08092485549132948
volcano,34100,466,0.013665689149560118
vole,155,1,0.0064516129032258064
volga_river,2095,23,0.010978520286396181
volleyball,5533,40,0.0072293511657328755
volt,1077,39,0.036211699164345405
voltaire,2522,33,0.013084853291038858
voting,810,28,0.0345679012345679
vowel,2839,44,0.01549841493483621
voynich_manuscript,16,0,0.0
vulgar_latin,2759,36,0.013048205871692642
vulture,555,11,0.01981981981981982
w._mark_felt,87,5,0.05747126436781609
wader,1823,22,0.012068019747668678
waheguru,555,5,0.009009009009009009
wake_island,13156,11,0.0008361204013377926
wales,29715,232,0.0078075046272926135
wall_street,14617,89,0.006088800711500308
wallaby,107,14,0.1308411214953271
wallis_and_futuna,1482,1,0.0006747638326585695
walrus,736,35,0.04755434782608696
walt_disney,372,27,0.07258064516129033
walt_whitman,13803,36,0.002608128667680939
walter_raleigh,1325,4,0.0030188679245283017
walter_scott,742,7,0.009433962264150943
war,26939,282,0.010468094584060283
war_and_peace,92,2,0.021739130434782608
war_in_somalia_(2006–present),173,0,0.0
war_of_the_league_of_cambrai,42,5,0.11904761904761904
war_of_the_spanish_succession,1765,21,0.01189801699716714
ward_cunningham,87,6,0.06896551724137931
warren_g._harding,1224,13,0.010620915032679739
wars_of_the_roses,6247,53,0.00848407235473027
warsaw,12854,52,0.0040454333281468805
wasabi,1846,39,0.02112676056338028
"washington,_d.c.",24621,318,0.012915803582307785
washington_metro,501,17,0.033932135728542916
wasp,917,26,0.028353326063249727
waste_management,1944,21,0.010802469135802469
watch,2622,64,0.02440884820747521
watchmen,92,11,0.11956521739130435
water,31801,1103,0.034684443885412405
water_buffalo,245,9,0.036734693877551024
water_polo,271,2,0.007380073800738007
water_purification,1598,18,0.011264080100125156
water_resources,2670,52,0.01947565543071161
watercolor_painting,106,6,0.05660377358490566
watling_street,129,5,0.03875968992248062
wave,4956,176,0.03551251008878128
wave–particle_duality,72,1,0.013888888888888888
wayne_rooney,107,22,0.205607476635514
weakest_link,0,0,
weapon,4524,128,0.028293545534924844
weasel,194,5,0.02577319587628866
weather,8055,342,0.042458100558659215
weather_forecasting,496,21,0.04233870967741935
weed,4345,72,0.016570771001150748
weight_training,271,17,0.06273062730627306
weimar_republic,2739,17,0.006206644760861628
welding,2255,56,0.02483370288248337
wellington,1342,27,0.020119225037257823
welsh_law,232,21,0.09051724137931035
wernher_von_braun,3111,23,0.007393121182899389
wessex,5665,25,0.00441306266548985
west_bank,3555,26,0.0073136427566807315
west_flemish,365,16,0.043835616438356165
west_virginia,15412,62,0.004022839345964184
western_front_(world_war_i),832,21,0.025240384615384616
western_painting,6,0,0.0
western_roman_empire,7035,140,0.01990049751243781
western_sahara,21700,65,0.0029953917050691246
westminster_abbey,15002,90,0.005999200106652446
westminster_system,2179,16,0.0073428178063331805
weston-super-mare,216,1,0.004629629629629629
weymouth,348,8,0.022988505747126436
whale,9019,310,0.03437188158332409
whale_shark,1701,445,0.26161081716637274
whale_song,96,5,0.052083333333333336
wheat,23185,185,0.007979296959240888
where_did_our_love_go,28,4,0.14285714285714285
whipworm,14,0,0.0
white-tailed_eagle,172,11,0.06395348837209303
white_cliffs_of_dover,4566,15,0.0032851511169513796
whitney_joins_the_jams,0,0,
whooping_crane,130,4,0.03076923076923077
wikimedia_foundation,179,11,0.061452513966480445
wikinews,45,1,0.022222222222222223
wikipedia,349,53,0.1518624641833811
wikisource,25,3,0.12
wikispecies,25,0,0.0
wild_cat,6018,26,0.004320372216683284
wildebeest,1414,33,0.02333804809052334
willem_barents,34,0,0.0
william_and_mary,1265,23,0.01818181818181818
william_butler_yeats,1022,26,0.025440313111545987
william_edington,3,0,0.0
william_ewart_gladstone,1561,9,0.005765534913516977
william_gilbert,989,25,0.025278058645096056
william_gladstone,59,1,0.01694915254237288
william_harvey,2597,8,0.0030804774740084712
william_henry_harrison,1558,14,0.008985879332477536
william_hogarth,4976,10,0.0020096463022508037
william_howard_taft,1576,22,0.013959390862944163
william_i_of_england,6926,50,0.007219174126479931
william_ii_of_england,1803,18,0.009983361064891847
william_iii_of_england,2482,45,0.01813053988718775
william_iv_of_the_united_kingdom,1827,31,0.016967706622879036
william_mahone,42,0,0.0
william_mckinley,1801,26,0.014436424208772903
william_n._page,28,2,0.07142857142857142
william_pitt_the_younger,497,5,0.01006036217303823
william_renshaw,74,7,0.0945945945945946
william_shakespeare,23893,458,0.019168794207508475
william_tecumseh_sherman,544,12,0.022058823529411766
william_the_silent,357,6,0.01680672268907563
"william_thomson,_1st_baron_kelvin",1098,7,0.006375227686703097
william_wilberforce,498,5,0.010040160642570281
wind,7606,88,0.0115698133052853
windows_2000,916,42,0.04585152838427948
windows_vista,874,118,0.13501144164759726
windows_xp,1340,103,0.07686567164179105
windsor_castle,6111,49,0.008018327605956471
wine,11617,144,0.01239562709821813
winfield_scott_hancock,428,1,0.002336448598130841
winston_churchill,13575,143,0.010534069981583793
winter,9316,61,0.006547874624302276
witold_pilecki,232,5,0.021551724137931036
wolfgang_amadeus_mozart,4433,152,0.03428829235280848
wolverine,254,22,0.08661417322834646
wombat,1333,32,0.024006001500375095
women's_rights,862,32,0.037122969837587005
wood,7213,297,0.041175655067239705
wood_fuel,30,0,0.0
wood_pigeon,209,16,0.07655502392344497
woodpecker,1779,51,0.02866779089376054
woodrow_wilson,4155,63,0.01516245487364621
woodworking,291,1,0.003436426116838488
work_(thermodynamics),291,1,0.003436426116838488
workchoices,1259,4,0.003177124702144559
working_poor,133,7,0.05263157894736842
world_bank_group,2563,10,0.0039016777214202106
world_health_organization,20168,352,0.01745339151130504
world_heritage_site,24634,110,0.004465373061622148
world_trade_organization,20321,56,0.002755769893213917
world_war_i,59942,769,0.012829068099162524
world_war_ii,102791,2893,0.028144487357842612
world_wide_web,7368,546,0.0741042345276873
worm,159,0,0.0
wren,24,0,0.0
wrench,46,9,0.1956521739130435
wrestling,1218,5,0.004105090311986864
wright_brothers,286,26,0.09090909090909091
writing,7437,128,0.017211241091838105
wta_tour_championships,9,5,0.5555555555555556
x_window_system,570,18,0.031578947368421054
xenon,4393,18,0.004097427725927612
yagan,16,0,0.0
yak,1023,18,0.017595307917888565
yamoussoukro,3896,8,0.002053388090349076
yangtze_river,6465,60,0.009280742459396751
"yarralumla,_australian_capital_territory",32,5,0.15625
yeast,3457,86,0.024877061035579982
yellow_fever,1601,27,0.016864459712679577
yellow_river,3819,46,0.012045037968054464
yellowstone_national_park,14975,262,0.017495826377295493
yemen,11582,34,0.0029355897081678466
yenisei_river,467,7,0.014989293361884369
yes_minister,48,4,0.08333333333333333
yeti,136,17,0.125
yom_kippur_war,1196,21,0.017558528428093644
york,5801,33,0.005688674366488536
yorkshire_dales,36,0,0.0
ytterbium,1985,22,0.011083123425692695
yttrium,3064,18,0.00587467362924282
yugoslavia,12540,56,0.004465709728867623
yuri_gagarin,2937,31,0.010554988083077971
yuri_knorosov,2,0,0.0
zachary_taylor,1558,11,0.007060333761232349
zambezi,1331,18,0.013523666416228399
zambia,11630,77,0.006620808254514187
zebra,3761,1025,0.27253390055836213
zebra_shark,504,45,0.08928571428571429
zeus,10724,199,0.01855650876538605
zhang_qian,24,0,0.0
zheng_he,4533,7,0.001544231193470108
ziad_jarrah,194,6,0.030927835051546393
zimbabwe,14247,130,0.009124728012915
zinc,6675,70,0.010486891385767791
zinc_chloride,466,9,0.019313304721030045
zion_national_park,99,4,0.04040404040404041
zionism,3070,18,0.005863192182410423
zirconium,2285,23,0.010065645514223195
zoroaster,1282,9,0.0070202808112324495
zuid-gelders,286,8,0.027972027972027972
zulu,5687,38,0.006681906101635308
zx_spectrum,464,6,0.01293103448275862
zürich,1448,26,0.017955801104972375
